// SR1 Audio Analyzer: 6/2/2023 11:55:25 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
168.946458241497,2.12354888293503E-7
169.923027364281,1.94843681399022E-7
170.899596487064,2.15891624866977E-7
171.876165609847,2.42004834978789E-7
172.85273473263,2.45913259396363E-7
173.829303855414,2.18392331967417E-7
174.805872978197,1.75906833583052E-7
175.78244210098,1.50264385715637E-7
176.759011223763,1.35880492869083E-7
177.735580346546,1.54122774742608E-7
178.71214946933,2.80797734552582E-7
179.688718592113,3.80813836872061E-7
180.665287714896,3.57906030750335E-7
181.641856837679,2.73119126094864E-7
182.618425960463,2.11820161847393E-7
183.594995083246,1.6291152197185E-7
184.571564206029,1.22049071800917E-7
185.548133328812,1.16133639486443E-7
186.524702451595,1.43252354941643E-7
187.501271574379,1.7707163837508E-7
188.477840697162,1.89296250768748E-7
189.454409819945,1.73751669819006E-7
190.430978942728,1.43255572392196E-7
191.407548065512,1.07992962021898E-7
192.384117188295,1.01836670099887E-7
193.360686311078,1.40718540773386E-7
194.337255433861,1.83715500690481E-7
195.313824556644,1.99344465527295E-7
196.290393679428,1.89960058071357E-7
197.266962802211,1.63785006782056E-7
198.243531924994,1.30281665688538E-7
199.220101047777,1.23049572168632E-7
200.196670170561,1.32332573485303E-7
201.173239293344,1.26532451348644E-7
202.149808416127,1.08483578223997E-7
203.12637753891,9.10917070307572E-8
204.102946661693,8.68047741506247E-8
205.079515784477,1.02888074953516E-7
206.05608490726,1.23345698131989E-7
207.032654030043,1.35646105463226E-7
208.009223152826,1.36326753531673E-7
208.98579227561,1.2498956892378E-7
209.962361398393,1.17352283712564E-7
210.938930521176,1.27762391625531E-7
211.915499643959,1.30770758467204E-7
212.892068766742,1.15671794456072E-7
213.868637889526,1.28244725019123E-7
214.845207012309,1.47886656614888E-7
215.821776135092,1.32137759640254E-7
216.798345257875,1.11609937263949E-7
217.774914380659,1.1611407128212E-7
218.751483503442,1.11117818948117E-7
219.728052626225,8.6867207928867E-8
220.704621749008,8.14853802967503E-8
221.681190871791,9.8429623637754E-8
222.657759994575,1.11059989620729E-7
223.634329117358,1.22985724717931E-7
224.610898240141,1.3046100473176E-7
225.587467362924,1.2963520385126E-7
226.564036485708,1.21857577984255E-7
227.540605608491,1.05036003263087E-7
228.517174731274,9.20035444630439E-8
229.493743854057,1.01433170366106E-7
230.47031297684,1.07630854195014E-7
231.446882099624,1.05859217807449E-7
232.423451222407,1.07430776460028E-7
233.40002034519,1.13558038905073E-7
234.376589467973,1.16278635740338E-7
235.353158590757,1.0880796628995E-7
236.32972771354,1.1641459831909E-7
237.306296836323,1.37978236953623E-7
238.282865959106,1.50761291241609E-7
