// SR1 Audio Analyzer: 6/2/2023 11:40:46 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
572.250101722501,4.58893122433126E-9
574.203173742032,3.72719910644261E-9
576.156245761562,3.5585136071365E-9
578.109317781093,3.76938135941354E-9
580.062389800624,3.94365986325235E-9
582.015461820155,4.21819934342016E-9
583.968533839685,4.93436406727949E-9
585.921605859216,5.67837419217472E-9
587.874677878747,5.53186017143856E-9
589.827749898278,4.96436778740871E-9
591.780821917808,5.12229608436551E-9
593.733893937339,5.69478425962629E-9
595.68696595687,5.47141945481229E-9
597.6400379764,5.70366329814412E-9
599.593109995931,6.95766893047756E-9
601.546182015462,7.8255007777255E-9
603.499254034993,7.90267397142731E-9
605.452326054523,7.93656624978737E-9
607.405398074054,8.47693640686689E-9
609.358470093585,8.5839514020785E-9
611.311542113116,8.73082260855161E-9
613.264614132646,9.8453500067162E-9
615.217686152177,9.93787860177487E-9
617.170758171708,8.27882427997633E-9
619.123830191238,6.40761974305365E-9
621.076902210769,6.69888307326987E-9
623.0299742303,7.77694456171819E-9
624.983046249831,7.46207034372212E-9
626.936118269361,7.2701091255967E-9
628.889190288892,7.96208548676838E-9
630.842262308423,8.63313403970339E-9
632.795334327953,8.06641385622787E-9
634.748406347484,6.32975010504962E-9
636.701478367015,5.16961025935214E-9
638.654550386546,5.25426457495923E-9
640.607622406076,5.7895844794698E-9
642.560694425607,6.75827413852743E-9
644.513766445138,7.39605945941263E-9
646.466838464668,7.11244301700573E-9
648.419910484199,6.04221779154745E-9
650.37298250373,4.69005460618833E-9
652.326054523261,3.90984013152596E-9
654.279126542791,3.565803770816E-9
656.232198562322,4.41404488226935E-9
658.185270581853,5.50481729103611E-9
660.138342601383,5.44724197536312E-9
662.091414620914,5.42919549656948E-9
664.044486640445,5.8529664685436E-9
665.997558659976,6.06596123885563E-9
667.950630679506,5.75234946869077E-9
669.903702699037,4.92721530925342E-9
671.856774718568,4.506744654719E-9
673.809846738098,4.79737462775918E-9
675.762918757629,5.04179660807873E-9
677.71599077716,4.7972464796595E-9
679.669062796691,4.50775591440724E-9
681.622134816221,4.29444602622E-9
683.575206835752,3.56395749368175E-9
685.528278855283,2.79945057246567E-9
687.481350874814,3.02016564944021E-9
689.434422894344,3.18829948454589E-9
691.387494913875,2.85577920651936E-9
693.340566933406,2.69280891169196E-9
695.293638952936,2.96463795011505E-9
697.246710972467,3.53439259051586E-9
699.199782991998,3.82992964349114E-9
701.152855011529,3.47090369690054E-9
703.105927031059,3.68786124289492E-9
705.05899905059,4.72684143470243E-9
707.012071070121,5.71413195549149E-9
708.965143089651,5.67748366300943E-9
710.918215109182,4.56433371472771E-9
712.871287128713,3.90284588317505E-9
714.824359148244,4.31687207477309E-9
716.777431167774,4.88199231585504E-9
718.730503187305,4.92638984182207E-9
720.683575206836,4.65383710161449E-9
722.636647226367,4.75560384127977E-9
724.589719245897,4.9361350230109E-9
726.542791265428,4.87138643125976E-9
728.495863284959,4.5615543402446E-9
730.448935304489,3.87348864799319E-9
732.40200732402,3.32108978443469E-9
734.355079343551,3.93315839068335E-9
736.308151363082,4.74239286710892E-9
738.261223382612,4.96953883970874E-9
740.214295402143,5.58923332181076E-9
742.167367421674,6.08077497616101E-9
744.120439441204,5.72809018076202E-9
746.073511460735,5.34177885738128E-9
748.026583480266,5.2383073577011E-9
749.979655499796,5.15537852793181E-9
751.932727519327,5.10388727618262E-9
753.885799538858,5.33280206438096E-9
755.838871558389,5.74394743584229E-9
757.791943577919,6.28001821331562E-9
759.74501559745,6.72508967007246E-9
761.698087616981,6.30587058152472E-9
763.651159636512,5.25440788472441E-9
765.604231656042,4.9926815820003E-9
767.557303675573,5.59837355440165E-9
769.510375695104,5.71870268041301E-9
771.463447714634,5.14875191431216E-9
773.416519734165,4.7437219849235E-9
775.369591753696,4.5040445638649E-9
777.322663773227,3.99733943563452E-9
779.275735792757,4.06763457171507E-9
781.228807812288,4.41184546453966E-9
783.181879831819,4.72572926462173E-9
785.13495185135,5.05611805843991E-9
787.08802387088,4.61055626839623E-9
789.041095890411,3.78339833256835E-9
790.994167909942,3.60479612793459E-9
792.947239929472,3.98249990483004E-9
794.900311949003,4.23471970762371E-9
796.853383968534,4.16218672552465E-9
798.806455988065,3.91031041459206E-9
800.759528007595,3.58308022748143E-9
802.712600027126,3.63629407614944E-9
804.665672046657,3.75552387781744E-9
806.618744066187,4.26370006418615E-9
808.571816085718,5.37620091498585E-9
810.524888105249,6.05462638447848E-9
812.47796012478,5.60929446097053E-9
814.43103214431,4.58486019811365E-9
816.384104163841,4.12344847337654E-9
818.337176183372,3.79435042813823E-9
820.290248202903,3.46238029559905E-9
822.243320222433,4.05926458918503E-9
824.196392241964,4.56855653755148E-9
826.149464261495,4.36143718396369E-9
828.102536281025,4.3364401527649E-9
830.055608300556,4.96340802859877E-9
832.008680320087,5.33488806797758E-9
833.961752339618,5.02530904572882E-9
835.914824359148,4.77864309308282E-9
837.867896378679,4.95174785608332E-9
839.82096839821,4.87445308310908E-9
841.77404041774,4.51232258891865E-9
843.727112437271,4.19696654744337E-9
845.680184456802,3.416693007972E-9
847.633256476333,3.1579803125515E-9
849.586328495863,4.56983034486225E-9
851.539400515394,5.78961170629356E-9
853.492472534925,6.35246321748315E-9
855.445544554456,6.48380129394451E-9
857.398616573986,6.08851964687119E-9
859.351688593517,5.27867080928276E-9
861.304760613048,4.38923143203192E-9
863.257832632578,3.83355126269127E-9
865.210904652109,3.55883713272881E-9
867.16397667164,3.27719003780979E-9
869.117048691171,3.80883759424009E-9
871.070120710701,4.39555441012542E-9
873.023192730232,3.99599753345615E-9
874.976264749763,3.37551482953509E-9
876.929336769293,3.29790739107095E-9
878.882408788824,3.65996352328513E-9
880.835480808355,4.78667321067597E-9
882.788552827886,5.79183277441787E-9
884.741624847416,5.9805240281195E-9
886.694696866947,5.6909692986961E-9
888.647768886478,5.32164892719673E-9
890.600840906008,4.89258784921169E-9
892.553912925539,4.52882307211574E-9
894.50698494507,4.48256990761724E-9
896.460056964601,4.31771662175289E-9
898.413128984131,3.65024360605551E-9
900.366201003662,4.0663799788126E-9
902.319273023193,5.55441037509462E-9
904.272345042723,6.05512443410481E-9
906.225417062254,5.7196893992974E-9
908.178489081785,4.96528511309839E-9
910.131561101316,3.89543739685032E-9
912.084633120846,3.59333077965108E-9
914.037705140377,3.73149451980928E-9
915.990777159908,3.94952065021753E-9
917.943849179439,5.25024962050578E-9
919.896921198969,5.95679279994881E-9
921.8499932185,5.24296495365236E-9
923.803065238031,4.87704469587069E-9
925.756137257561,5.50457388518425E-9
927.709209277092,5.56229367578086E-9
929.662281296623,4.67386442613126E-9
931.615353316154,4.30832434240808E-9
933.568425335684,4.85977169530213E-9
935.521497355215,4.76177887892886E-9
937.474569374746,4.15733301239543E-9
939.427641394276,3.7502001285794E-9
941.380713413807,4.48873898781213E-9
943.333785433338,6.17962479245262E-9
945.286857452869,6.54844889982881E-9
947.239929472399,5.19558807236245E-9
949.19300149193,4.09214507544663E-9
951.146073511461,4.5987911335872E-9
953.099145530991,5.33950479220484E-9
955.052217550522,5.21145784894117E-9
957.005289570053,4.00304727024573E-9
958.958361589584,2.93760894918148E-9
960.911433609114,3.86919417671991E-9
962.864505628645,5.08535269690743E-9
964.817577648176,5.7017271011989E-9
966.770649667706,6.18271485358863E-9
968.723721687237,5.93165297945774E-9
970.676793706768,4.23408112810729E-9
972.629865726299,2.91286703345597E-9
974.58293774583,3.76677158366792E-9
976.53600976536,4.71671295010415E-9
978.489081784891,5.32919441709735E-9
980.442153804422,5.24681077089638E-9
982.395225823952,4.27037971981994E-9
984.348297843483,3.39114321161972E-9
986.301369863014,3.79215946984016E-9
988.254441882545,4.16139453248178E-9
990.207513902075,3.75561654117999E-9
992.160585921606,3.68427380542566E-9
994.113657941137,4.63712356004716E-9
996.066729960667,6.23163438578294E-9
998.019801980198,7.75335411250727E-9
999.972873999729,7.9378883066018E-9
1001.92594601926,6.74513513872968E-9
1003.87901803879,5.49632608812902E-9
1005.83209005832,5.02263918685642E-9
1007.78516207785,4.74397656856888E-9
1009.73823409738,4.56053825944141E-9
1011.69130611691,4.41805538988524E-9
1013.64437813644,4.71366869455122E-9
1015.59745015597,5.81531743770558E-9
1017.55052217551,6.65676131373329E-9
1019.50359419504,6.54750707271365E-9
1021.45666621457,6.15035778314288E-9
1023.4097382341,5.78273265327376E-9
1025.36281025363,4.93738693724478E-9
1027.31588227316,4.26840115258449E-9
1029.26895429269,4.71297228722894E-9
1031.22202631222,5.1374817354679E-9
1033.17509833175,4.52144719628606E-9
1035.12817035128,3.93641690813261E-9
1037.08124237081,5.15189635851374E-9
1039.03431439034,6.1076167037865E-9
1040.98738640987,5.95793017707083E-9
1042.9404584294,5.75738269679464E-9
1044.89353044894,5.54851147417541E-9
1046.84660246847,4.88981626394509E-9
1048.799674488,4.65478566703398E-9
1050.75274650753,4.59881275435888E-9
1052.70581852706,4.3114080175878E-9
1054.65889054659,3.86810907741616E-9
1056.61196256612,3.96057960938094E-9
1058.56503458565,5.01784160522484E-9
1060.51810660518,5.24743286481099E-9
1062.47117862471,4.93420433553269E-9
1064.42425064424,5.35806769334772E-9
1066.37732266377,5.2641818024044E-9
1068.3303946833,3.91613410535013E-9
1070.28346670283,2.80384956080734E-9
1072.23653872237,4.0251372552251E-9
1074.1896107419,5.53615888996282E-9
1076.14268276143,6.05227977318263E-9
1078.09575478096,5.91868953732498E-9
1080.04882680049,5.85419775507909E-9
1082.00189882002,5.96175532462607E-9
1083.95497083955,5.91171701235626E-9
1085.90804285908,5.51665519180248E-9
1087.86111487861,4.71739389694255E-9
1089.81418689814,4.37550194007265E-9
1091.76725891767,4.79760260664614E-9
1093.7203309372,4.57557133968842E-9
1095.67340295673,4.27632424821453E-9
1097.62647497626,4.74644859126868E-9
1099.5795469958,4.74186715049925E-9
1101.53261901533,4.23978870313585E-9
1103.48569103486,4.10225553390413E-9
1105.43876305439,4.10826963704503E-9
1107.39183507392,3.46947334212432E-9
1109.34490709345,3.37386110862259E-9
1111.29797911298,4.51925081410588E-9
1113.25105113251,4.99906126020857E-9
1115.20412315204,4.5898831646347E-9
1117.15719517157,4.58516803052751E-9
1119.1102671911,5.31609802577814E-9
1121.06333921063,5.95014901195395E-9
1123.01641123016,5.87351002088964E-9
1124.96948324969,5.20236503293639E-9
1126.92255526923,4.85431836149196E-9
1128.87562728876,5.02982010860689E-9
1130.82869930829,4.57628839140073E-9
1132.78177132782,3.80756126050307E-9
1134.73484334735,4.5062659826303E-9
1136.68791536688,6.17565048238967E-9
1138.64098738641,7.00211901468179E-9
1140.59405940594,6.41659311859933E-9
1142.54713142547,6.01047239690143E-9
1144.500203445,6.25327719449862E-9
1146.45327546453,5.31164655344241E-9
1148.40634748406,3.84809550850525E-9
1150.35941950359,3.80314085562327E-9
1152.31249152312,4.27876266002167E-9
1154.26556354266,4.6266251837571E-9
1156.21863556219,4.9449128550366E-9
1158.17170758172,5.0884803197068E-9
1160.12477960125,5.48793288574248E-9
1162.07785162078,6.28528115323196E-9
1164.03092364031,6.27504438957513E-9
1165.98399565984,5.38670855102354E-9
1167.93706767937,5.1498414805259E-9
1169.8901396989,5.650817974082E-9
1171.84321171843,5.71968537135406E-9
1173.79628373796,5.18858609542076E-9
1175.74935575749,4.41361096565747E-9
1177.70242777702,4.12008580670213E-9
1179.65549979656,4.55329445077357E-9
1181.60857181609,4.73943469679089E-9
1183.56164383562,4.25254275365564E-9
1185.51471585515,3.74790943583018E-9
1187.46778787468,4.68405682943904E-9
1189.42085989421,5.52579544475089E-9
1191.37393191374,4.99658098600133E-9
1193.32700393327,3.88983724919187E-9
1195.2800759528,3.40455009725023E-9
1197.23314797233,3.99726405470224E-9
1199.18621999186,5.47491256665245E-9
1201.13929201139,6.13634302236646E-9
1203.09236403092,5.11155495555539E-9
1205.04543605045,3.67327178619514E-9
1206.99850806999,3.64377604503264E-9
1208.95158008952,4.15311132300845E-9
1210.90465210905,4.22143746880482E-9
1212.85772412858,3.93902664501861E-9
1214.81079614811,4.17234556726048E-9
1216.76386816764,4.66482766614457E-9
1218.71694018717,4.39409279993815E-9
1220.6700122067,4.44963860382444E-9
1222.62308422623,5.17204506799592E-9
1224.57615624576,5.13244185435223E-9
1226.52922826529,4.51065997336981E-9
1228.48230028482,4.17241357120302E-9
1230.43537230435,4.16619316313377E-9
1232.38844432388,4.33818505177072E-9
1234.34151634342,4.57366368941672E-9
1236.29458836295,4.6880854270122E-9
1238.24766038248,5.51007861478523E-9
1240.20073240201,6.21840792102267E-9
1242.15380442154,6.25463110324434E-9
1244.10687644107,6.43362033970051E-9
1246.0599484606,6.72032941747018E-9
1248.01302048013,6.56685714226058E-9
1249.96609249966,6.27182485232787E-9
1251.91916451919,5.12222625110135E-9
1253.87223653872,4.00224054387094E-9
1255.82530855825,4.67140331152895E-9
1257.77838057778,4.7085547660712E-9
1259.73145259731,4.52280424597435E-9
1261.68452461685,4.92486775435064E-9
1263.63759663638,4.27615751688653E-9
1265.59066865591,3.49823049891546E-9
1267.54374067544,4.53589050105505E-9
1269.49681269497,5.03606461808601E-9
1271.4498847145,5.22125225034772E-9
1273.40295673403,5.75476254572333E-9
1275.35602875356,6.02653169061912E-9
1277.30910077309,6.09723061120596E-9
1279.26217279262,6.14577662529851E-9
1281.21524481215,5.68923147353271E-9
1283.16831683168,4.38841322015012E-9
1285.12138885121,2.97118484849684E-9
1287.07446087074,3.00348609298749E-9
1289.02753289028,3.98808015003905E-9
1290.98060490981,4.31529769249041E-9
1292.93367692934,4.04256636864864E-9
1294.88674894887,4.08779421787831E-9
1296.8398209684,4.25124988919189E-9
1298.79289298793,4.15063604923511E-9
1300.74596500746,3.78750003553348E-9
1302.69903702699,3.81380321834602E-9
1304.65210904652,4.55403577840323E-9
1306.60518106605,4.99827021965849E-9
1308.55825308558,5.0257136727186E-9
1310.51132510511,5.20520035301317E-9
1312.46439712464,5.28136506430374E-9
1314.41746914417,4.68046053636801E-9
1316.37054116371,3.94030347725232E-9
1318.32361318324,3.82564617960732E-9
1320.27668520277,4.36890723837551E-9
1322.2297572223,5.87285018566494E-9
1324.18282924183,7.52664440162497E-9
1326.13590126136,7.57749456569524E-9
1328.08897328089,5.29410305321995E-9
1330.04204530042,2.63592869323258E-9
1331.99511731995,3.01865407482486E-9
1333.94818933948,4.02347297864445E-9
1335.90126135901,4.52053717374931E-9
1337.85433337854,4.64767596924398E-9
1339.80740539807,4.76957401547877E-9
1341.7604774176,5.31432135244104E-9
1343.71354943714,5.93467560149413E-9
1345.66662145667,5.84880004816039E-9
1347.6196934762,5.08642294601178E-9
1349.57276549573,4.27206219355986E-9
1351.52583751526,3.48938344796076E-9
1353.47890953479,3.8828566226358E-9
1355.43198155432,5.38860762349709E-9
1357.38505357385,6.44994805068376E-9
1359.33812559338,7.13557619776172E-9
1361.29119761291,7.37839840565135E-9
1363.24426963244,6.92894117467695E-9
1365.19734165197,6.07189162991065E-9
1367.1504136715,4.60803660667993E-9
1369.10348569103,3.14680460133799E-9
1371.05655771057,3.90355790882955E-9
1373.0096297301,4.62176283623039E-9
1374.96270174963,4.52057177565736E-9
1376.91577376916,5.05881986466025E-9
1378.86884578869,5.73228955070507E-9
1380.82191780822,5.11526205198386E-9
1382.77498982775,4.16470492119253E-9
1384.72806184728,4.83503303988017E-9
1386.68113386681,6.16080212268885E-9
1388.63420588634,6.85119116870434E-9
1390.58727790587,6.36128070584927E-9
1392.5403499254,5.10515481966483E-9
1394.49342194493,4.01275809427485E-9
1396.44649396446,3.28266219272401E-9
1398.399565984,3.31452979839179E-9
1400.35263800353,4.25377279872388E-9
1402.30571002306,5.1248380772726E-9
1404.25878204259,5.77415118691106E-9
1406.21185406212,6.09127711444373E-9
1408.16492608165,5.77208528302553E-9
1410.11799810118,4.9661429376842E-9
1412.07107012071,3.88181516967555E-9
1414.02414214024,3.07779300463444E-9
1415.97721415977,3.88638383753575E-9
1417.9302861793,5.70382550399928E-9
1419.88335819883,7.17637794538615E-9
1421.83643021836,6.97297690103315E-9
1423.7895022379,5.06779985033014E-9
1425.74257425743,4.02427288752094E-9
1427.69564627696,5.26254128883471E-9
1429.64871829649,6.39932315606947E-9
1431.60179031602,6.68565057059416E-9
1433.55486233555,6.37385821378471E-9
1435.50793435508,5.92033522697766E-9
1437.46100637461,5.91062367099228E-9
1439.41407839414,6.07230679198667E-9
1441.36715041367,5.66572519059091E-9
1443.3202224332,5.84828815966955E-9
1445.27329445273,7.35404561552073E-9
1447.22636647226,8.52061385655346E-9
1449.17943849179,7.84818657650984E-9
1451.13251051133,6.0987412399815E-9
1453.08558253086,5.83576912347238E-9
1455.03865455039,6.72605710863978E-9
1456.99172656992,6.80375644472067E-9
1458.94479858945,6.64333795575273E-9
