// SR1 Audio Analyzer: 6/2/2023 12:59:44 PM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,Vrms
39.6600341796875,2.14813215178667E-5
39.67529296875,2.18609849173415E-5
39.6905517578125,2.78463847779519E-5
39.705810546875,3.20276612952459E-5
39.7210693359375,3.2597589068004E-5
39.736328125,3.38446411230183E-5
39.7515869140625,3.56838428604863E-5
39.766845703125,3.44388289517359E-5
39.7821044921875,2.68353366741435E-5
39.79736328125,1.40965485987345E-5
39.8126220703125,6.56860147657589E-6
39.827880859375,1.01147310569802E-5
39.8431396484375,1.15806036027619E-5
39.8583984375,1.46016091643784E-5
39.8736572265625,2.03671229136149E-5
39.888916015625,2.37776608368851E-5
39.9041748046875,2.56413807440541E-5
39.91943359375,3.52547327239158E-5
39.9346923828125,5.35077851768942E-5
39.949951171875,7.2176693715017E-5
39.9652099609375,7.74541119850038E-5
39.98046875,6.32588258005155E-5
39.9957275390625,4.66709043265853E-5
40.010986328125,4.82943454731545E-5
40.0262451171875,6.17997487522456E-5
40.04150390625,7.48925068411692E-5
40.0567626953125,7.03314524421606E-5
40.072021484375,4.53094560920161E-5
40.0872802734375,2.40838924508029E-5
40.1025390625,2.78598362812348E-5
40.1177978515625,2.9648767512971E-5
40.133056640625,2.57313721658803E-5
40.1483154296875,2.16033457846324E-5
40.16357421875,1.80291483557308E-5
40.1788330078125,1.13197519808487E-5
40.194091796875,1.18791997202124E-5
40.2093505859375,2.44305654986753E-5
40.224609375,3.59864151007122E-5
40.2398681640625,4.84841699150724E-5
40.255126953125,6.39686111510799E-5
40.2703857421875,7.2730863873182E-5
40.28564453125,5.82697427678739E-5
40.3009033203125,2.81275963828357E-5
40.316162109375,1.52641793163853E-5
40.3314208984375,1.28143892440911E-5
40.3466796875,2.74110486647169E-5
40.3619384765625,5.36884972242535E-5
40.377197265625,6.45400467332874E-5
40.3924560546875,4.9514940429144E-5
40.40771484375,2.50245059529057E-5
40.4229736328125,1.69913224035152E-5
40.438232421875,2.15334949308913E-5
40.4534912109375,1.87013277976361E-5
40.46875,8.67664479485449E-6
40.4840087890625,1.03706472754309E-5
40.499267578125,1.45890738390374E-5
40.5145263671875,1.59387466449493E-5
40.52978515625,1.59497956338231E-5
40.5450439453125,2.47408839524923E-5
40.560302734375,3.42119457636975E-5
40.5755615234375,3.75410776095352E-5
40.5908203125,4.56501932986268E-5
40.6060791015625,8.77809205387651E-5
40.621337890625,0.000147063842954
40.6365966796875,0.000166745743347502
40.65185546875,0.000123031603155121
40.6671142578125,6.04189349536728E-5
40.682373046875,2.89904352298477E-5
40.6976318359375,2.58576139431568E-5
40.712890625,3.08138968279314E-5
40.7281494140625,3.13968141600409E-5
40.743408203125,2.54459428062384E-5
40.7586669921875,1.69662404788672E-5
40.77392578125,1.99407993637724E-5
40.7891845703125,3.02021618895863E-5
40.804443359375,3.91539696891603E-5
40.8197021484375,4.58964333879792E-5
40.8349609375,4.55436151633711E-5
40.8502197265625,3.36146126901037E-5
40.865478515625,1.52188325765579E-5
40.8807373046875,1.65905848959586E-5
40.89599609375,2.1365593059208E-5
40.9112548828125,1.36239236426638E-5
40.926513671875,1.05850381523316E-5
40.9417724609375,1.98432586871314E-5
40.95703125,2.30280954239732E-5
40.9722900390625,2.34831845260298E-5
40.987548828125,2.42752673676281E-5
41.0028076171875,2.59768451535168E-5
41.01806640625,2.82642436935257E-5
41.0333251953125,2.9636926483007E-5
41.048583984375,2.90469594279409E-5
41.0638427734375,2.71697646825381E-5
41.0791015625,2.60593338118663E-5
41.0943603515625,2.91814091027726E-5
41.109619140625,3.05528929424561E-5
41.1248779296875,2.53768449605129E-5
41.14013671875,1.9669484946504E-5
41.1553955078125,2.216029715174E-5
41.170654296875,2.67050938388005E-5
41.1859130859375,2.75385485217803E-5
41.201171875,2.40815727642241E-5
41.2164306640625,1.80208618585016E-5
41.231689453125,1.20220908508587E-5
41.2469482421875,1.35830600906413E-5
41.26220703125,2.29503097954086E-5
41.2774658203125,2.6992009933304E-5
41.292724609375,2.01028021854145E-5
41.3079833984375,8.44462901888247E-6
41.3232421875,1.28526408990514E-5
41.3385009765625,2.95326312618834E-5
41.353759765625,4.18214069474087E-5
41.3690185546875,3.89360626434028E-5
41.38427734375,2.56796142261333E-5
41.3995361328125,2.61382457633285E-5
41.414794921875,3.71157736768934E-5
41.4300537109375,5.00124617410012E-5
41.4453125,5.56582192905788E-5
41.4605712890625,4.4710829743796E-5
41.475830078125,2.27416103804232E-5
41.4910888671875,1.4644910607784E-5
41.50634765625,2.7054182367006E-5
41.5216064453125,3.24563213698104E-5
41.536865234375,3.20615335069182E-5
41.5521240234375,3.23222926647103E-5
41.5673828125,3.17008060904571E-5
41.5826416015625,2.75236524992515E-5
41.597900390625,2.14243679863583E-5
41.6131591796875,1.61435454100516E-5
41.62841796875,1.42331056491903E-5
41.6436767578125,1.16356222981808E-5
41.658935546875,1.32457947811011E-5
41.6741943359375,2.16817003002856E-5
41.689453125,2.84376662247602E-5
41.7047119140625,2.89039536278462E-5
41.719970703125,2.64127615557695E-5
41.7352294921875,4.83312936458742E-5
41.75048828125,0.000119529350067178
41.7657470703125,0.000197018737593016
41.781005859375,0.00020732481102652
41.7962646484375,0.000137261731301212
41.8115234375,5.96987426624315E-5
41.8267822265625,3.2433384252343E-5
41.842041015625,2.4761973226283E-5
41.8572998046875,2.31942465031389E-5
41.87255859375,2.37401308173631E-5
41.8878173828125,1.78642258826485E-5
41.903076171875,1.01374419172673E-5
41.9183349609375,1.67820733358098E-5
41.93359375,2.0439008221575E-5
41.9488525390625,1.80394418428286E-5
41.964111328125,2.22997250090741E-5
41.9793701171875,3.53387668174136E-5
41.99462890625,4.5488532046338E-5
42.0098876953125,4.136302023765E-5
42.025146484375,2.82431211560852E-5
42.0404052734375,2.51774857795565E-5
42.0556640625,2.66229786224933E-5
42.0709228515625,2.45958945355927E-5
42.086181640625,2.22248307141292E-5
42.1014404296875,1.76107550983489E-5
42.11669921875,1.25654072503412E-5
42.1319580078125,2.00811329646133E-5
42.147216796875,2.1544287694129E-5
42.1624755859375,1.54063045987864E-5
42.177734375,1.03399784541098E-5
42.1929931640625,1.87196605900388E-5
42.208251953125,2.82317498113603E-5
42.2235107421875,2.96480606790368E-5
42.23876953125,2.32977041889289E-5
42.2540283203125,1.52831711383968E-5
42.269287109375,1.0404084306992E-5
42.2845458984375,9.20425502862122E-6
42.2998046875,9.5811861047572E-6
42.3150634765625,6.73094454255859E-6
42.330322265625,7.30616352076414E-6
42.3455810546875,1.55826513327944E-5
42.36083984375,1.96457128369523E-5
42.3760986328125,1.70538370607325E-5
42.391357421875,1.6817331425618E-5
42.4066162109375,2.10133739293136E-5
42.421875,2.49908320364102E-5
42.4371337890625,2.89834262706146E-5
42.452392578125,3.05220731463124E-5
42.4676513671875,2.92050378285975E-5
42.48291015625,3.05529918467817E-5
42.4981689453125,3.91522637214028E-5
42.513427734375,4.29775991527376E-5
42.5286865234375,3.43814315374301E-5
42.5439453125,2.66750202596276E-5
42.5592041015625,4.24086735717149E-5
42.574462890625,6.27009537696703E-5
42.5897216796875,6.7173583602016E-5
42.60498046875,5.18582020236573E-5
42.6202392578125,2.74924416482848E-5
42.635498046875,1.62251623334202E-5
42.6507568359375,2.02459034021827E-5
42.666015625,2.45697883778124E-5
42.6812744140625,2.78578711635386E-5
42.696533203125,2.7341515877123E-5
42.7117919921875,2.58347972294087E-5
42.72705078125,2.75965107213355E-5
42.7423095703125,2.75774724839691E-5
42.757568359375,2.06500749809406E-5
42.7728271484375,2.71935336752358E-5
42.7880859375,4.14466976602118E-5
42.8033447265625,4.22217686695693E-5
42.818603515625,3.35685029603804E-5
42.8338623046875,2.3350861993817E-5
42.84912109375,2.27853794335056E-5
42.8643798828125,3.27224980565678E-5
42.879638671875,5.12557822122075E-5
42.8948974609375,8.3795795167148E-5
42.91015625,0.000105317144030607
42.9254150390625,9.68852991629126E-5
42.940673828125,6.40607677169041E-5
42.9559326171875,2.46948583192472E-5
42.97119140625,3.75291772991641E-5
42.9864501953125,5.56128179697914E-5
43.001708984375,5.49529817056216E-5
43.0169677734375,4.59214081451565E-5
43.0322265625,3.62367639546907E-5
43.0474853515625,3.22714863322129E-5
43.062744140625,3.85370472381781E-5
43.0780029296875,3.88481373496543E-5
43.09326171875,2.90373612124054E-5
43.1085205078125,2.06028432968386E-5
43.123779296875,2.08592403555083E-5
43.1390380859375,2.12753716548411E-5
43.154296875,2.22353796908691E-5
43.1695556640625,2.62632804454996E-5
43.184814453125,2.56618806192217E-5
43.2000732421875,1.75257894477621E-5
43.21533203125,1.92480652097321E-5
43.2305908203125,2.617895949401E-5
43.245849609375,2.64499564369351E-5
43.2611083984375,3.1387360628441E-5
43.2763671875,3.54691666404786E-5
43.2916259765625,3.08836884272333E-5
43.306884765625,1.95915540043378E-5
43.3221435546875,1.96122764221247E-5
43.33740234375,3.95118365598137E-5
43.3526611328125,5.20755008965556E-5
43.367919921875,4.83326139190255E-5
43.3831787109375,3.54064470320225E-5
43.3984375,2.60091429344573E-5
43.4136962890625,1.73574802008299E-5
43.428955078125,1.51828375066209E-5
43.4442138671875,3.23860968640778E-5
43.45947265625,4.30006003716322E-5
43.4747314453125,4.37669984719435E-5
43.489990234375,3.97176996874178E-5
43.5052490234375,3.40215785967141E-5
43.5205078125,2.89297814606027E-5
43.5357666015625,5.59835222418506E-5
43.551025390625,0.000132331292357339
43.5662841796875,0.000213178589679535
43.58154296875,0.000229920090511988
43.5968017578125,0.000162743937308118
43.612060546875,7.13931696821011E-5
43.6273193359375,2.57671792988107E-5
43.642578125,3.70578808661889E-5
43.6578369140625,5.58583830476393E-5
43.673095703125,7.4190950901109E-5
43.6883544921875,7.96862845966949E-5
43.70361328125,6.64007317477481E-5
43.7188720703125,4.68808509612451E-5
43.734130859375,3.93422039657017E-5
43.7493896484375,3.02455783918327E-5
43.7646484375,2.46239286227601E-5
43.7799072265625,2.76556285989708E-5
43.795166015625,2.69097668839992E-5
43.8104248046875,1.88037960779826E-5
43.82568359375,8.95312903262836E-6
43.8409423828125,1.54138013723683E-5
43.856201171875,2.29845503857804E-5
43.8714599609375,2.66249184406776E-5
43.88671875,2.40270867177574E-5
43.9019775390625,1.90584054373029E-5
43.917236328125,2.8723816056081E-5
43.9324951171875,4.76105177753652E-5
43.94775390625,5.88629576761872E-5
43.9630126953125,5.19968464565416E-5
43.978271484375,2.98452019751338E-5
43.9935302734375,1.90244762402364E-5
44.0087890625,4.77586823365151E-5
44.0240478515625,0.000127854918853145
44.039306640625,0.000235877946083844
44.0545654296875,0.000282323685014024
44.06982421875,0.00022114115351977
44.0850830078125,0.000124630184325987
44.100341796875,7.17977611359237E-5
44.1156005859375,4.19219611502178E-5
44.130859375,1.77090987066125E-5
44.1461181640625,1.0223749470849E-5
44.161376953125,2.41366504153937E-5
44.1766357421875,3.00259730277296E-5
44.19189453125,2.16081719214741E-5
44.2071533203125,6.88759209391163E-6
44.222412109375,1.47457140747375E-5
44.2376708984375,2.22484647293935E-5
44.2529296875,2.68009347151337E-5
44.2681884765625,3.29914853032281E-5
44.283447265625,3.6953319934765E-5
44.2987060546875,3.65928246257306E-5
44.31396484375,2.99588311073304E-5
44.3292236328125,1.83458695908125E-5
44.344482421875,2.10352861573571E-5
44.3597412109375,3.39627989244316E-5
44.375,3.84299507910332E-5
44.3902587890625,3.7866738989101E-5
44.405517578125,3.93837902824692E-5
44.4207763671875,4.03023281214097E-5
44.43603515625,3.56719599540652E-5
44.4512939453125,2.71379949971812E-5
44.466552734375,2.80410708213046E-5
44.4818115234375,4.07125976950882E-5
44.4970703125,4.7219894795718E-5
44.5123291015625,4.1432353973955E-5
44.527587890625,2.86126134945765E-5
44.5428466796875,2.4981291114694E-5
44.55810546875,2.84231668560994E-5
44.5733642578125,2.93243332107552E-5
44.588623046875,3.08955952806994E-5
44.6038818359375,2.8934162751473E-5
44.619140625,2.38849890219507E-5
44.6343994140625,2.0496606063834E-5
44.649658203125,1.79066772149219E-5
44.6649169921875,1.36960496476708E-5
44.68017578125,1.19805016024072E-5
44.6954345703125,1.63101710750231E-5
44.710693359375,2.22769214041361E-5
44.7259521484375,3.22718085891977E-5
44.7412109375,4.68783328691401E-5
44.7564697265625,5.20133305068087E-5
44.771728515625,4.08874275585935E-5
44.7869873046875,3.13181137800894E-5
44.80224609375,4.33022075825988E-5
44.8175048828125,5.30419547676963E-5
44.832763671875,5.15858815839811E-5
44.8480224609375,4.38423736874342E-5
44.86328125,3.76066675831201E-5
44.8785400390625,3.86795956526037E-5
44.893798828125,3.49578613504243E-5
44.9090576171875,2.06458146874954E-5
44.92431640625,1.95696595993554E-5
44.9395751953125,3.10684025986031E-5
44.954833984375,3.67419681843683E-5
44.9700927734375,3.71302671260963E-5
44.9853515625,3.93409191469367E-5
45.0006103515625,4.72471419842792E-5
45.015869140625,4.08629065147146E-5
45.0311279296875,2.8183747070189E-5
45.04638671875,3.06427074962706E-5
45.0616455078125,3.33808420047766E-5
45.076904296875,3.93644681592149E-5
45.0921630859375,3.78226152445009E-5
45.107421875,2.54878471194862E-5
45.1226806640625,1.87793596719212E-5
45.137939453125,2.97550917647719E-5
45.1531982421875,6.17111831119038E-5
45.16845703125,0.000117939201974857
45.1837158203125,0.000172311445652055
45.198974609375,0.000178703099790302
45.2142333984375,0.000126252412554137
45.2294921875,5.48377550253868E-5
45.2447509765625,1.40499807458058E-5
45.260009765625,3.11771623881603E-5
45.2752685546875,3.92969246981182E-5
45.29052734375,5.18406330544426E-5
45.3057861328125,6.3357862366534E-5
45.321044921875,5.92478246207616E-5
45.3363037109375,4.9774764449655E-5
45.3515625,4.76485381649971E-5
45.3668212890625,4.48216402598393E-5
45.382080078125,3.57795263470039E-5
45.3973388671875,2.7564474038765E-5
45.41259765625,2.66959649217859E-5
45.4278564453125,2.87832772832195E-5
45.443115234375,2.94087820208013E-5
45.4583740234375,3.52427585834153E-5
45.4736328125,4.38364278659774E-5
45.4888916015625,4.4678664877813E-5
45.504150390625,4.14202054034542E-5
45.5194091796875,4.26836967325793E-5
45.53466796875,3.98865795385697E-5
45.5499267578125,3.15149756555205E-5
45.565185546875,3.43934533800794E-5
45.5804443359375,4.52591920157122E-5
45.595703125,5.03987226799882E-5
45.6109619140625,5.0498052670906E-5
45.626220703125,4.77001019564482E-5
45.6414794921875,3.71729724583867E-5
45.65673828125,2.37288516365481E-5
45.6719970703125,1.79221657229389E-5
45.687255859375,2.39630979160695E-5
45.7025146484375,3.24471438725032E-5
45.7177734375,3.44760501145123E-5
45.7330322265625,4.02130981112229E-5
45.748291015625,4.78581190164253E-5
45.7635498046875,4.27703361773397E-5
45.77880859375,3.51501101360397E-5
45.7940673828125,3.73547144380645E-5
45.809326171875,4.13335729182149E-5
45.8245849609375,4.49054902702041E-5
45.83984375,4.53203439124162E-5
45.8551025390625,3.72811913160547E-5
45.870361328125,2.68243414500627E-5
45.8856201171875,2.34779189148305E-5
45.90087890625,2.28719216128532E-5
45.9161376953125,1.64739586625516E-5
45.931396484375,2.17285717866771E-5
45.9466552734375,3.82505270415052E-5
45.9619140625,4.95268625188359E-5
45.9771728515625,5.84556971078134E-5
45.992431640625,6.61938064292167E-5
46.0076904296875,7.95912016813674E-5
46.02294921875,0.0001000868667417
46.0382080078125,0.000107426261856414
46.053466796875,9.60968344041548E-5
46.0687255859375,7.66509019397541E-5
46.083984375,5.3601187065897E-5
46.0992431640625,3.91258167244902E-5
46.114501953125,3.27059278036337E-5
46.1297607421875,2.00841814282942E-5
46.14501953125,1.51332345567834E-5
46.1602783203125,1.89253254645052E-5
46.175537109375,1.79528321402417E-5
46.1907958984375,1.43553306805715E-5
46.2060546875,2.11148825895345E-5
46.2213134765625,3.21797444999011E-5
46.236572265625,3.87270458589155E-5
46.2518310546875,4.1070018307872E-5
46.26708984375,3.38156957731411E-5
46.2823486328125,4.22417218013724E-5
46.297607421875,0.000106060532843376
46.3128662109375,0.000196462141097798
46.328125,0.000250505880989165
46.3433837890625,0.00020792185150655
46.358642578125,0.000105683532959944
46.3739013671875,5.6332647114241E-5
46.38916015625,5.04631140601575E-5
46.4044189453125,4.92108141213542E-5
46.419677734375,5.57988183669121E-5
46.4349365234375,6.15437836311408E-5
46.4501953125,6.42548774573514E-5
46.4654541015625,6.30557901758041E-5
46.480712890625,5.94748103082059E-5
46.4959716796875,5.82157842896299E-5
46.51123046875,5.27174058420636E-5
46.5264892578125,4.08749115668867E-5
46.541748046875,3.37426701618299E-5
46.5570068359375,3.77137169005125E-5
46.572265625,4.4109202212442E-5
46.5875244140625,4.25172064687483E-5
46.602783203125,3.1584716576042E-5
46.6180419921875,2.79684937067147E-5
46.63330078125,3.81113413412971E-5
46.6485595703125,4.6181799463889E-5
46.663818359375,4.63814994918191E-5
46.6790771484375,3.79540508986688E-5
46.6943359375,2.43926226207522E-5
46.7095947265625,1.6845585871579E-5
46.724853515625,2.92099501807526E-5
46.7401123046875,4.45636031048013E-5
46.75537109375,5.54360202237926E-5
46.7706298828125,5.96478086452114E-5
46.785888671875,5.29116804507613E-5
46.8011474609375,3.90739497361812E-5
46.81640625,3.10108426147086E-5
46.8316650390625,3.29731757207828E-5
46.846923828125,4.09809372067104E-5
46.8621826171875,4.75033842798609E-5
46.87744140625,4.4084769351304E-5
46.8927001953125,3.13839795683945E-5
46.907958984375,2.05483671985394E-5
46.9232177734375,1.7123316786483E-5
46.9384765625,2.08884210177926E-5
46.9537353515625,2.78445215981538E-5
46.968994140625,3.16612607276208E-5
46.9842529296875,4.01288140667123E-5
46.99951171875,5.4438240522146E-5
47.0147705078125,5.62321249280382E-5
47.030029296875,3.9643734048704E-5
47.0452880859375,1.78289365467973E-5
47.060546875,2.10309238253156E-5
47.0758056640625,3.52620287761517E-5
47.091064453125,4.14343809151248E-5
47.1063232421875,3.76410722581081E-5
47.12158203125,2.7295225706895E-5
