// SR1 Audio Analyzer: 6/2/2023 11:47:31 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
0,0.0133620839858003
0.976569122783222,0.0106932653647595
1.95313824556644,0.00535642421204657
2.92970736834967,0.00154704830900351
3.90627649113289,0.000223425606609138
4.88284561391611,6.42048576048394E-5
5.85941473669933,6.00134031442952E-5
6.83598385948255,5.51763585280154E-5
7.81255298226578,5.28089390123858E-5
8.789122105049,5.34127493123986E-5
9.76569122783222,5.46462315928679E-5
10.7422603506154,5.35100245890109E-5
11.7188294733987,4.77169402431704E-5
12.6953985961819,4.75526539215339E-5
13.6719677189651,5.31087246591511E-5
14.6485368417483,5.31492987517014E-5
15.6251059645316,5.48261023880392E-5
16.6016750873148,6.07222675253553E-5
17.578244210098,6.18864989049547E-5
18.5548133328812,6.64695108256992E-5
19.5313824556644,7.34215403624669E-5
20.5079515784477,6.97963602484947E-5
21.4845207012309,7.50833485845124E-5
22.4610898240141,9.19487250376892E-5
23.4376589467973,9.9005838060536E-5
24.4142280695806,0.000105663039304437
25.3907971923638,0.000111541034916753
26.367366315147,0.000101777021978281
27.3439354379302,9.42082329951965E-5
28.3205045607134,0.000110538237974824
29.2970736834967,0.000136252103412689
30.2736428062799,0.000149604274376915
31.2502119290631,0.000130551726468681
32.2267810518463,0.000107987923559884
33.2033501746295,0.000123660081389837
34.1799192974128,0.000142758473252239
35.156488420196,0.000162753908486158
36.1330575429792,0.000183079489265612
37.1096266657624,0.000192285230299171
38.0861957885457,0.000228405246372353
39.0627649113289,0.000274436707558192
40.0393340341121,0.000280119164130316
41.0159031568953,0.000263957172365575
41.9924722796786,0.000256823670692498
42.9690414024618,0.000260499765462434
43.945610525245,0.000263171397244028
44.9221796480282,0.00025635360757993
45.8987487708114,0.000277969391926908
46.8753178935947,0.000374464521600812
47.8518870163779,0.000504367981918402
48.8284561391611,0.000602385556782602
49.8050252619443,0.00062200938414725
50.7815943847275,0.000595561495983147
51.7581635075108,0.000632027797438893
52.734732630294,0.000721352028659332
53.7113017530772,0.000828592048341844
54.6878708758604,0.00199946137398245
55.6644399986437,0.0366419356241687
56.6410091214269,0.569621248021501
57.6175782442101,2.75313370220636
58.5941473669933,6.99149855513245
59.5707164897765,10.7698581286154
60.5472856125598,10.5674629285029
61.523854735343,6.59170152493457
62.5004238581262,2.47580721336103
63.4769929809094,0.478272654852876
64.4535621036927,0.0254019108585958
65.4301312264759,0.00204280693418892
66.4067003492591,0.000863752224095547
67.3832694720423,0.000780949737502072
68.3598385948255,0.00071199312811202
69.3364077176088,0.000766012267615823
70.312976840392,0.000824039244079716
71.2895459631752,0.000766692021494033
72.2661150859584,0.000616147102425599
73.2426842087416,0.000432499579833052
74.2192533315249,0.000303883190841684
75.1958224543081,0.000321596177244773
76.1723915770913,0.000400869627798554
77.1489606998745,0.000448024071109232
78.1255298226578,0.000433289744519066
79.102098945441,0.000400743692471076
80.0786680682242,0.000389966755921538
81.0552371910074,0.000365547347674355
82.0318063137907,0.000309184165220159
83.0083754365739,0.000268977110993434
83.9849445593571,0.000258477255960067
84.9615136821403,0.000227185906077267
85.9380828049235,0.000214204884325825
86.9146519277068,0.000218936879474007
87.89122105049,0.000196799957622666
88.8677901732732,0.000201298846809474
89.8443592960564,0.000213901465921092
90.8209284188397,0.00019637440081378
91.7974975416229,0.00017472055317789
92.7740666644061,0.000169776926886594
93.7506357871893,0.000179814762618804
94.7272049099725,0.000184557249018371
95.7037740327558,0.000185932609702655
96.680343155539,0.000192419776717335
97.6569122783222,0.000181635795864442
98.6334814011054,0.00017096422794574
99.6100505238886,0.000198656545951727
100.586619646672,0.00020126971908766
101.563188769455,0.000173420005938226
102.539757892238,0.00017545751862511
103.516327015022,0.000185563042621722
104.492896137805,0.000180796758045559
105.469465260588,0.00017036531798296
106.446034383371,0.000150716167094474
107.422603506154,0.000126073575174777
108.399172628938,0.000124427209125333
109.375741751721,0.000140332250645561
110.352310874504,0.000154101210722624
111.328879997287,0.000164663048344865
112.305449120071,0.000167315669422224
113.282018242854,0.000170653650732229
114.258587365637,0.000202804384511195
115.23515648842,0.000274310232371021
116.211725611203,0.000353302364830989
117.188294733987,0.000955224440454456
118.16486385677,0.00304078236981251
119.141432979553,0.0058477965789762
120.118002102336,0.00705014913789298
121.09457122512,0.00543991784985494
122.071140347903,0.00262806394840982
123.047709470686,0.000764009483184578
124.024278593469,0.000234401936267688
125.000847716252,0.000186302295837707
125.977416839036,0.000147683913811263
126.953985961819,0.000116301136871057
127.930555084602,0.000111850330820552
128.907124207385,0.000106995215739597
129.883693330169,0.000108935729289123
130.860262452952,0.000115272326242604
131.836831575735,0.000115135729868376
132.813400698518,0.000111543692511999
133.789969821301,0.000102270617578496
134.766538944085,9.19888465503091E-5
135.743108066868,9.48061260094516E-5
136.719677189651,0.000103414776166028
137.696246312434,0.000101297016241934
138.672815435218,9.50266908059441E-5
139.649384558001,9.52693680292964E-5
140.625953680784,9.25070059027642E-5
141.602522803567,8.17729419112579E-5
142.57909192635,7.89171668782863E-5
143.555661049134,8.81589567524534E-5
144.532230171917,9.86125905292264E-5
145.5087992947,9.93021342585631E-5
146.485368417483,9.04444613180482E-5
147.461937540267,9.08994967486669E-5
148.43850666305,9.76447793975115E-5
149.415075785833,0.000104262859578926
150.391644908616,0.00010769723249446
151.368214031399,9.88815075250005E-5
152.344783154183,8.31177255697421E-5
153.321352276966,8.95376414100441E-5
154.297921399749,0.000104958264997169
155.274490522532,0.000104832614439793
156.251059645316,9.79702252401842E-5
