// SR1 Audio Analyzer: 6/2/2023 12:56:00 PM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,Vrms
0,2.82572236669137
0.48828125,2.26204335722635
0.9765625,1.13565743686875
1.46484375,0.441406278160316
1.953125,0.491192379832272
2.44140625,0.576007532164943
2.9296875,0.53960327226321
3.41796875,0.404572443444061
3.90625,0.298693181725119
4.39453125,0.34817401550754
4.8828125,0.408385361533364
5.37109375,0.378078288729281
5.859375,0.2891246669509
6.34765625,0.237787181319077
6.8359375,0.246309162026802
7.32421875,0.245524693231225
7.8125,0.222557278983792
8.30078125,0.20321932375696
8.7890625,0.194994134250365
9.27734375,0.194154561536062
9.765625,0.198894161906179
10.25390625,0.196440943869697
10.7421875,0.181459818408362
11.23046875,0.174974102507974
11.71875,0.186257511551728
12.20703125,0.191072477782748
12.6953125,0.178450349546729
13.18359375,0.162352393720999
13.671875,0.157576976559773
14.16015625,0.158422498801594
14.6484375,0.157727827354988
15.13671875,0.155947838087357
15.625,0.146439432554709
16.11328125,0.129749623534257
16.6015625,0.119821496770993
17.08984375,0.120086541863362
17.578125,0.119267534389211
18.06640625,0.113494617864558
18.5546875,0.108891918454108
19.04296875,0.105749988364537
19.53125,0.101422993102818
20.01953125,0.0965347820924484
20.5078125,0.0920503084594989
20.99609375,0.0897023973333602
21.484375,0.0945303032406988
21.97265625,0.106219474150786
22.4609375,0.111185877075593
22.94921875,0.104183504522174
23.4375,0.0935425522452714
23.92578125,0.085726622613553
24.4140625,0.0848824997944455
24.90234375,0.0903282419530223
25.390625,0.0921781920571793
25.87890625,0.0843552414877161
26.3671875,0.0744045655608862
26.85546875,0.0732856361748253
27.34375,0.0718782981675614
27.83203125,0.063947425920046
28.3203125,0.0646868764497802
28.80859375,0.0748438506869282
29.296875,0.0750390070066003
29.78515625,0.06810901720338
30.2734375,0.0750723303034647
30.76171875,0.0827313283692063
31.25,0.0692580999138845
31.73828125,0.0511171948319728
32.2265625,0.0682914866220904
32.71484375,0.0909831473626002
33.203125,0.090132436408584
33.69140625,0.0673042652814918
34.1796875,0.0448216009966317
34.66796875,0.0475630113611507
35.15625,0.0633099110600447
35.64453125,0.0739563755477623
36.1328125,0.0736227790957629
36.62109375,0.0684750702806328
37.109375,0.0717445963573731
37.59765625,0.0790327007145006
38.0859375,0.0763177683265836
38.57421875,0.0709779059215167
39.0625,0.0753912900621815
39.55078125,0.0824698756394428
40.0390625,0.0899541194190298
40.52734375,0.0977028242073104
41.015625,0.0983286834290176
41.50390625,0.0861505285401792
41.9921875,0.0742413360699529
42.48046875,0.0841513510730146
42.96875,0.0983927262289322
43.45703125,0.103447127062198
43.9453125,0.106366427730742
44.43359375,0.107117990148735
44.921875,0.0999802494772247
45.41015625,0.0972430178083138
45.8984375,0.110927873376189
46.38671875,0.12445517875641
46.875,0.132999972441392
47.36328125,0.145977271554751
47.8515625,0.155595430263031
48.33984375,0.14699501502105
48.828125,0.131884480905202
49.31640625,0.142828167175963
49.8046875,0.163931720223634
50.29296875,0.164436182556317
50.78125,0.152474639810102
51.26953125,0.147186785621589
51.7578125,0.14382633224546
52.24609375,0.142160970422422
52.734375,0.154918666659135
53.22265625,0.167714326660899
53.7109375,0.18742863299271
54.19921875,0.263260570532473
54.6875,0.360558881664355
55.17578125,0.397058029310134
55.6640625,0.350398075087394
56.15234375,0.332648397246794
56.640625,0.473111135097293
57.12890625,0.64280497052502
57.6171875,0.722508588386548
58.10546875,0.769837456848067
58.59375,2.48062219815711
59.08203125,7.90841418788074
59.5703125,14.9690255040223
60.05859375,17.8134402662288
60.546875,13.5674884892209
61.03515625,6.4345698849352
61.5234375,1.76906080569249
62.01171875,0.507540893439763
62.5,0.523339408223977
62.98828125,0.512138312344523
63.4765625,0.397036331028261
63.96484375,0.264892726559841
64.453125,0.292255783810669
64.94140625,0.374975984148021
65.4296875,0.367694497035531
65.91796875,0.272080666205898
66.40625,0.170635090300215
66.89453125,0.148700835314155
67.3828125,0.158134055079883
67.87109375,0.151207798763718
68.359375,0.144346249639379
68.84765625,0.137367307574611
69.3359375,0.124831932872526
69.82421875,0.121676175054614
70.3125,0.123430032476776
70.80078125,0.112032987121899
71.2890625,0.104758128728401
71.77734375,0.125072687016382
72.265625,0.143779562318654
72.75390625,0.141898403156957
73.2421875,0.128881880665744
73.73046875,0.118279674968323
74.21875,0.109461323821599
74.70703125,0.102113763569744
75.1953125,0.108320083544511
75.68359375,0.117776167389786
76.171875,0.112335770380692
76.66015625,0.0949793385929988
77.1484375,0.0786979758550042
77.63671875,0.0671984908049374
78.125,0.0562783241151097
78.61328125,0.0554556715074277
79.1015625,0.0681592985859516
79.58984375,0.0789524263218322
80.078125,0.0789723322722974
80.56640625,0.0713030680758067
81.0546875,0.0675638553774603
81.54296875,0.0718170373107588
82.03125,0.0788411146438016
82.51953125,0.0839197096189052
83.0078125,0.0855886350773537
83.49609375,0.0856166279575103
83.984375,0.081457773903773
84.47265625,0.0713696048500139
84.9609375,0.0618592714419882
85.44921875,0.0576465114626568
85.9375,0.0552380326603441
86.42578125,0.0538482805736801
86.9140625,0.0565338238852084
87.40234375,0.0565761988111142
87.890625,0.0462090584158234
88.37890625,0.0366706757382393
88.8671875,0.0480609542483445
89.35546875,0.0630076542615319
89.84375,0.0667281553706996
90.33203125,0.0640242457601151
90.8203125,0.0653078485902323
91.30859375,0.0653058716382964
91.796875,0.0587982718014653
92.28515625,0.0556420291256864
92.7734375,0.0594428219207426
93.26171875,0.0594999709376477
93.75,0.0500433041767836
